Time,GHI1,T1,GHI_sc,T_sc,GHI_be,T_be,GHI_om,T_om,GHI_np,T_np,GHI_pg,T_pg,GHI_2,T_2,,,,
12/10/2023 21:00,0.252666306,27.35125789,0,28,0,26.9125,0,27.3,0,28.13,0,27.52,0.256550937,27.3450652,,,,
12/10/2023 22:00,0.342496399,27.31983588,0,27,0,26.6703125,0,26.8,0,27.94,0,27.45,0.347255841,27.25293832,,,,
12/10/2023 23:00,0.432326493,27.14724039,0,27,0,26.25112305,0,26.5,0,27.78,0,27.21,0.437960746,27.04826032,,,,
12/11/2023 0:00,0.522156586,27.03693149,0,27,0,26.01137695,0,26.3,0,27.6,0,27.13,0.52866565,26.98459699,,,,
12/11/2023 1:00,0.61198668,26.68531318,0,27,0,25.89956055,0,26.2,0,27.45,0,27.15,0.619370554,26.60254041,,,,
12/11/2023 2:00,0.701816773,26.20141551,0,27,0,25.87075195,0,26.2,0,27.31,0,27.2,0.710075459,26.05317004,,,,
12/11/2023 3:00,0.791646866,26.29858606,0,27,0,25.8734375,0,26.1,0,27.21,0,27.24,0.800780363,26.20376839,,,,
12/11/2023 4:00,0.88147696,26.15155972,0,27,0,25.77456055,0,26,0,27.14,0,27.22,0.891485268,26.05241978,,,,
12/11/2023 5:00,1.526756877,26.18839331,0,27,0.15625,25.4515625,0,25.8,0,27.07,0,27.27,1.783919107,26.10041874,,,,
12/11/2023 6:00,51.38187785,27.17773298,61,27,62.375,25.80043945,0,25.7,63.75,27.16,72.28,27.4,101.9479034,27.23825993,,,,
12/11/2023 7:00,146.3334263,28.99193446,288,27,134.78125,26.82924805,80,25.9,259.12,27.55,207.82,27.57,289.0146956,29.25152409,,,,
12/11/2023 8:00,346.7852016,30.48899354,528,28,458.828125,28.00356445,280,26.5,486.27,28,357.35,27.69,522.3125248,30.6490376,,,,
12/11/2023 9:00,582.2020892,32.39729734,737,28,729.15625,29.00112305,481,27.6,694.65,28.56,544.08,27.8,760.9868844,32.64185874,,,,
12/11/2023 10:00,748.9900034,33.37306258,889,28,648.765625,29.38393555,652,28.1,805.38,29.19,527.93,27.88,877.5951578,33.55946396,,,,
12/11/2023 11:00,943.6954736,33.55437373,980,28,820.453125,30.19106445,822,28.3,915.75,29.78,703.33,27.84,1025.488034,33.56522249,,,,
12/11/2023 12:00,1006.086083,33.92840174,995,28,896.78125,30.64174805,840,28.7,945.38,30.26,704.45,27.85,1027.217122,33.89673318,,,,
12/11/2023 13:00,937.4699608,33.5629765,933,28,613.140625,30.33950195,896,29,852.12,30.6,653.52,27.8,900.1986042,33.36895011,,,,
12/11/2023 14:00,821.6712459,33.89095832,794,28,804.4375,30.46987305,880,28.9,699.33,30.76,718.66,27.7,735.2613857,33.68564109,,,,
12/11/2023 15:00,791.7644713,33.21836527,605,28,487.359375,29.90737305,772,28.8,556.55,30.71,566.5,27.59,645.3832447,32.87317185,,,,
12/11/2023 16:00,474.0690768,31.76589867,379,28,227.265625,29.05825195,615,28.9,353.98,30.44,344.9,27.54,348.1308159,31.47551756,,,,
12/11/2023 17:00,190.7260107,30.31904996,147,28,145.484375,28.975,392,28.8,131.82,29.95,144.72,27.54,121.3776706,29.87679619,,,,
12/11/2023 18:00,7.992848329,27.87760889,8,28,8.203125,27.99331055,157,28.2,7.32,29.33,0,27.83,6.740154778,27.70137616,,,,
12/11/2023 19:00,0.083367223,26.64824269,0,28,0,27.459375,10,27.9,0,28.83,0,27.89,0.0850115,26.50736789,,,,
12/11/2023 20:00,0.172166929,26.56704783,0,28,0,27.13125,0,27.5,0,28.43,0,27.96,0.173905505,26.43336019,,,,
12/11/2023 21:00,0.260966634,26.75629793,0,28,0,26.896875,0,27.4,0,28.12,0,28.02,0.262799511,26.65364164,,,,
12/11/2023 22:00,0.34976634,26.7508754,0,28,0,26.76918945,0,27,0,27.89,0,28.01,0.351693517,26.6530913,,,,
12/11/2023 23:00,0.438566046,26.56232002,0,28,0,26.3890625,0,26.6,0,27.68,0,27.94,0.440587522,26.44997733,,,,
12/12/2023 0:00,0.527365752,26.02082184,0,28,0,26.13637695,0,26.4,0,27.5,0,27.87,0.529481528,25.94796145,,,,
12/12/2023 1:00,0.616165458,25.96902623,0,28,0,25.92299805,0,26.2,0,27.35,0,27.73,0.618375533,25.85833873,,,,
12/12/2023 2:00,0.704965163,26.04843166,0,27,0,25.75893555,0,26.1,0,27.21,0,27.63,0.707269539,25.95825315,,,,
12/12/2023 3:00,0.793764869,26.06997167,0,27,0,25.68081055,0,25.9,0,27.08,0,27.54,0.796163544,25.96316406,,,,
12/12/2023 4:00,0.882564575,26.3979588,0,27,0,25.6859375,0,25.8,0,26.97,0,27.48,0.88505755,26.27540053,,,,
12/12/2023 5:00,1.437913829,26.30863392,0,27,0.140625,25.428125,0,25.7,0,26.92,0,27.49,1.675028187,26.20333639,,,,
12/12/2023 6:00,41.73741205,27.34788599,75,27,79.59375,25.88637695,0,25.6,75.68,27.06,93.16,27.42,83.85302295,27.41174282,,,,
12/12/2023 7:00,151.2531254,29.81133193,287,28,306.625,27.4515625,86,26.1,300.7,27.6,316.5,27.5,307.860275,30.3173193,,,,
12/12/2023 8:00,369.6594197,32.43676064,520,28,523.796875,28.56606445,306,26.8,540.2,28.13,529.65,27.76,570.1666234,33.03115977,,,,
12/12/2023 9:00,511.5666144,34.28514644,724,28,393.90625,28.9046875,536,28.5,721.97,28.8,721.74,27.99,673.1629956,34.96788767,,,,
12/12/2023 10:00,666.0732996,34.1421136,870,28,896.875,30.14418945,738,29,879.55,29.58,817.95,28.1,760.5133115,33.98254334,,,,
12/12/2023 11:00,980.8502967,35.84380952,954,28,800.203125,30.98012695,886,29.4,937.65,30.32,942.29,28.1,1055.851807,34.86033591,,,,
12/12/2023 12:00,761.2883893,36.05700547,973,28,968.078125,31.41762695,962,29.9,930.88,30.96,918.32,27.99,776.9398006,34.80220499,,,,
12/12/2023 13:00,625.5529949,33.58893542,916,28,948.15625,31.6546875,967,30.1,766.17,31.4,821.38,27.92,599.575513,32.9835216,,,,
12/12/2023 14:00,947.4969858,35.49628786,790,28,746.46875,31.31606445,926,29.9,691.17,31.64,732.97,27.87,846.952913,35.12880003,,,,
12/12/2023 15:00,765.7508542,34.65957402,604,28,606.078125,30.78237305,798,29.6,530.4,31.61,537.02,27.89,630.2762607,34.26100114,,,,
12/12/2023 16:00,441.0951261,32.45901062,354,28,360.265625,29.93862305,585,29.2,304.58,31.38,348.15,27.96,334.953906,32.11950876,,,,
12/12/2023 17:00,185.4070913,30.12978318,136,28,137.875,29.47768555,383,29,117.88,30.93,144.74,28.08,125.4588872,29.88378244,,,,
12/12/2023 18:00,10.6659324,28.58905385,8,28,9.859375,28.6390625,150,28.2,7.53,30.34,0,28.18,9.10445781,28.47629264,,,,
12/12/2023 19:00,0.077287292,28.14849024,0,28,0,28.15737305,9,27.8,0,29.8,0,28.05,0.07906358,28.04935664,,,,
12/12/2023 20:00,0.166585931,27.87053477,0,28,0,27.81875,0,27.4,0,29.41,0,27.85,0.16894302,27.76980161,,,,
12/12/2023 21:00,0.255884571,27.47031946,0,27,0,27.48549805,0,27.6,0,29.07,0,27.36,0.258822461,27.35231936,,,,
12/12/2023 22:00,0.345183211,27.23507115,0,27,0,27.12075195,0,27.1,0,28.76,0,27.05,0.348701901,27.07124643,,,,
12/12/2023 23:00,0.434481851,26.80953556,0,27,0,26.84731445,0,26.8,0,28.47,0,26.94,0.438581342,26.63963029,,,,
12/13/2023 0:00,0.523780491,26.70817935,0,27,0,26.61831055,0,26.7,0,28.13,0,26.72,0.528460782,26.53537314,,,,
12/13/2023 1:00,0.613079131,26.17365142,0,26,0,26.41518555,0,26.4,0,27.79,0,26.56,0.618340223,26.06053502,,,,
12/13/2023 2:00,0.70237777,25.9862502,0,26,0,26.27700195,0,26.1,0,27.57,0,26.4,0.708219663,25.84046132,,,,
12/13/2023 3:00,0.79167641,25.75492584,0,26,0,26.146875,0,25.9,0,27.41,0,26.35,0.798099104,25.61270421,,,,
12/13/2023 4:00,0.88097505,25.8771945,0,26,0,26.01918945,0,25.4,0,27.31,0,26.28,0.887978544,25.70012848,,,,
12/13/2023 5:00,1.401468277,25.95918202,0,26,0.125,25.91762695,0,25.5,0,27.27,0,26.34,1.744525403,25.8263727,,,,
12/13/2023 6:00,47.23491467,26.84846882,61,27,75,26.4203125,0,25.5,68.53,27.36,87.52,26.71,84.45598026,26.94685877,,,,
12/13/2023 7:00,150.1134921,30.56966844,278,27,299.46875,27.76674805,83,25.7,267.35,27.58,259.09,26.87,289.5430574,31.13187509,,,,
12/13/2023 8:00,371.7872475,33.24640937,518,27,408.578125,28.553125,293,26.6,504.25,27.86,476.44,26.88,555.936139,33.14253185,,,,
12/13/2023 9:00,568.2455818,34.44634172,699,27,623.59375,29.37856445,522,28,676.83,28.28,547.31,26.91,725.5143531,33.99685126,,,,
12/13/2023 10:00,724.856468,35.30046104,773,27,875.640625,30.209375,691,28.9,809.08,28.75,735.72,27.24,830.7957066,34.73114228,,,,
12/13/2023 11:00,751.8541104,35.43224844,888,28,981.421875,30.521875,768,29.4,874.85,29.36,863.31,27.56,806.0892123,34.86081595,,,,
12/13/2023 12:00,802.3309375,35.77980648,930,28,249.125,29.70424805,910,29.6,859.88,29.79,918.85,27.8,818.5076678,34.71960527,,,,
12/13/2023 13:00,846.10403,36.48724383,815,28,885.15625,30.32924805,942,29,850.05,30.07,770.94,27.79,817.4553612,35.31379743,,,,
12/13/2023 14:00,640.8282865,35.30340246,744,28,809.109375,30.66518555,755,29.6,629.72,30.2,643.39,27.47,590.4138642,34.66753295,,,,
12/13/2023 15:00,109.6005474,30.89872651,581,28,586.765625,30.12856445,739,27.6,454.15,30.21,483.58,27.47,110.8710888,30.72823957,,,,
12/13/2023 16:00,138.7913383,29.91600901,293,28,353.8125,29.22768555,459,27.4,265.85,30.04,252.77,27.76,134.0382706,29.71226701,,,,
12/13/2023 17:00,75.79434431,29.79569965,99,27,149.78125,28.5609375,253,27.8,94.03,29.65,92.79,27.75,71.04381799,29.83597879,,,,
12/13/2023 18:00,8.283463739,28.1176901,5,27,10.109375,28.04799805,144,27.3,6.57,29.19,0,27.47,8.146645312,27.99412523,,,,
12/13/2023 19:00,0.073611366,27.31009813,0,27,0,27.584375,10,26.6,0,28.78,0,26.73,0.073809547,27.16377806,,,,
12/13/2023 20:00,0.163145426,27.30356227,0,26,0,27.35512695,0,25.9,0,28.5,0,26.49,0.163478532,27.13404517,,,,
12/13/2023 21:00,0.252679487,27.51628315,0,26,0,27.19887695,0,25.7,0,28.28,0,26.42,0.253147517,27.39652463,,,,
12/13/2023 22:00,0.342213547,27.44694148,0,26,0,27.021875,0,25.5,0,28.08,0,26.37,0.342816502,27.26447314,,,,
12/13/2023 23:00,0.431747608,27.47446977,0,26,0,26.91762695,0,25.3,0,27.86,0,26.46,0.432485487,27.30934791,,,,
12/14/2023 0:00,0.521281669,27.45446875,0,26,0,26.66762695,0,25.3,0,27.62,0,26.4,0.522154472,27.35314531,,,,
12/14/2023 1:00,0.610815729,27.05359913,0,26,0,26.4515625,0,25.5,0,27.43,0,26.57,0.611823457,26.94842167,,,,
12/14/2023 2:00,0.70034979,26.61264224,0,26,0,26.25625,0,25.3,0,27.28,0,26.45,0.701492442,26.50808511,,,,
12/14/2023 3:00,0.78988385,26.35861719,0,26,0,26.084375,0,25.1,0,27.21,0,26.54,0.791161427,26.29546597,,,,
12/14/2023 4:00,0.879417911,26.3548411,0,26,0,25.94106445,0,25.2,0,27.17,0,26.41,0.880830412,26.23598216,,,,
12/14/2023 5:00,1.26441592,26.16391737,0,26,0.09375,25.74575195,0,25.2,0,27.2,0,26.17,1.392326489,26.04945533,,,,
12/14/2023 6:00,39.65228055,26.61390399,43,26,57.890625,26.04799805,0,25.3,44.33,27.36,54.2,26.25,52.47845853,26.53529836,,,,
12/14/2023 7:00,151.4002756,29.19946628,200,26,209.484375,26.7953125,79,25.6,170.38,27.7,263.03,26.33,246.3166237,29.42930493,,,,
12/14/2023 8:00,143.3070886,29.42890351,119,27,253,27.11049805,281,26,355.48,27.98,543.87,26.56,162.6385435,29.40487269,,,,
12/14/2023 9:00,447.6015108,31.67105239,565,27,684.640625,27.740625,439,26.6,564.35,28.29,649.7,26.92,527.9029312,31.58280985,,,,
12/14/2023 10:00,545.91309,33.01765663,793,27,760.40625,28.28481445,481,27.4,719.45,28.53,834.44,27.2,620.2343137,32.65699328,,,,
12/14/2023 11:00,891.7581579,35.32174601,868,28,672.8125,28.39418945,839,28.7,823.85,28.73,971.8,27.49,955.1919999,34.77908867,,,,
12/14/2023 12:00,760.6353583,35.27341329,828,28,860.453125,28.90200195,902,29.2,847.75,28.87,878.42,27.57,775.61142,34.57389717,,,,
12/14/2023 13:00,670.8489215,34.48145104,735,28,8.734375,28.40981445,980,29.4,772.12,28.9,890.42,27.38,655.3423971,34.00537597,,,,
12/14/2023 14:00,595.0136199,34.90332265,701,28,736.359375,28.63125,873,29.6,616.95,28.85,594.53,27.65,552.2372229,34.11616555,,,,
12/14/2023 15:00,473.9726511,34.36487665,566,28,324.390625,28.39418945,744,28.8,441.6,28.78,460.61,27.7,408.8511031,33.7222354,,,,
12/14/2023 16:00,475.4596422,33.60072207,294,27,337.296875,28.4046875,475,27.8,262.77,28.71,271.73,27.63,388.6545199,33.22676384,,,,
12/14/2023 17:00,160.3866105,30.65730421,93,27,154,28.73549805,323,27.4,92.93,28.65,89.68,27.13,132.0841988,30.43928321,,,,
12/14/2023 18:00,11.81096372,28.86754119,8,27,10.71875,28.07924805,127,27.3,7.75,28.52,0,27.41,10.94081259,28.76843551,,,,
12/14/2023 19:00,0.069530864,28.16072533,0,27,0,27.5921875,7,26.6,0,28.33,0,27.08,0.074673222,28.06433573,,,,
12/14/2023 20:00,0.159190923,27.7357614,0,27,0,27.33950195,0,25.5,0,28.21,0,27.06,0.170275295,27.63561413,,,,
12/14/2023 21:00,0.248850981,27.6003118,0,27,0,27.12856445,0,25.9,0,28.08,0,26.85,0.265877369,27.48072302,,,,
12/14/2023 22:00,0.33851104,27.33803351,0,27,0,26.9203125,0,25.6,0,27.97,0,26.78,0.361479443,27.22320884,,,,
12/14/2023 23:00,0.428171099,26.79989707,0,26,0,26.76674805,0,25.7,0,27.83,0,26.65,0.457081516,26.66931078,,,,
12/15/2023 0:00,0.517831157,26.71906903,0,26,0,26.4515625,0,25.7,0,27.7,0,26.4,0.55268359,26.61258493,,,,
12/15/2023 1:00,0.607491216,26.91882868,0,26,0,26.11049805,0,25.5,0,27.57,0,26.35,0.648285664,26.81658346,,,,
12/15/2023 2:00,0.697151275,26.89055761,0,26,0,25.928125,0,25.2,0,27.44,0,26.52,0.743887738,26.79248482,,,,
12/15/2023 3:00,0.786811333,26.74224457,0,26,0,25.79262695,0,25.1,0,27.34,0,26.42,0.839489811,26.6294805,,,,
12/15/2023 4:00,0.876471392,25.64192322,0,26,0,25.63125,0,24.9,0,27.25,0,26.28,0.935091885,25.41494524,,,,
12/15/2023 5:00,1.145018077,25.21867648,0,26,0.0625,25.66518555,0,25,0,27.17,0,26.5,0.937164831,24.72559518,,,,
12/15/2023 6:00,8.45723701,25.57970543,25,26,56.390625,25.95424805,0,25.3,34,27.13,67.99,26.39,9.864997321,25.10870906,,,,
12/15/2023 7:00,30.87168211,25.40718611,102,26,259.90625,27.0296875,72,25.4,161.73,27.2,206.99,26.42,32.08345388,25.01082648,,,,
12/15/2023 8:00,168.2839261,25.60720977,198,26,371.640625,27.72768555,269,25.8,324.12,27.32,407.32,26.45,175.3939832,25.31741172,,,,
12/15/2023 9:00,395.3531864,28.85785032,592,27,661.234375,28.57387695,456,26.7,568.9,27.47,531.77,26.5,483.5772187,28.19584798,,,,
12/15/2023 10:00,591.5253649,30.92201374,686,27,595.84375,28.86831055,632,27.4,733.4,27.64,759.96,26.57,677.8170405,30.7845682,,,,
12/15/2023 11:00,472.4359034,31.98188332,796,27,241.078125,27.79262695,768,27.8,879.88,27.81,844.99,26.72,505.0377814,31.94944539,,,,
12/15/2023 12:00,895.5586743,34.26115898,870,27,949.578125,28.7953125,894,28.4,902.28,28.18,719.52,27.02,903.2815935,33.41743315,,,,
12/15/2023 13:00,466.9619888,32.55627621,850,27,805.0625,29.3109375,936,28.8,747.62,28.56,810.45,27.09,454.1793952,32.23496716,,,,
12/15/2023 14:00,853.5326847,34.06621711,783,28,675.046875,29.45668945,889,28.7,617.08,28.68,754.09,27.73,773.2692226,33.69922758,,,,
12/15/2023 15:00,757.1330586,34.21217903,588,28,464.03125,29.146875,708,28.5,436.83,28.49,550.94,27.81,650.1539289,33.74272201,,,,
12/15/2023 16:00,531.6329586,32.51610395,285,28,377.015625,28.94643555,580,28.2,258.1,28.28,365.71,27.92,432.2354072,32.13885783,,,,
12/15/2023 17:00,233.5493838,31.17964558,79,28,76.46875,28.22768555,369,28.1,94.47,28.15,113.04,27.9,189.0025795,30.89916778,,,,
12/15/2023 18:00,12.75461791,28.33144892,5,27,10.046875,27.57924805,153,27.5,7.45,27.99,0,27.3,11.44434786,28.22662309,,,,
12/15/2023 19:00,0.082858268,27.27233718,0,27,0,27.08950195,10,27.4,0,27.82,0,26.91,0.083385185,27.13457874,,,,
12/15/2023 20:00,0.171786312,27.04007939,0,27,0,26.82387695,0,27.1,0,27.69,0,27.24,0.172256151,26.92229483,,,,
12/15/2023 21:00,0.260714356,26.87096882,0,27,0,26.6,0,25.9,0,27.55,0,27.57,0.261127116,26.77293947,,,,
12/15/2023 22:00,0.3496424,26.83696683,0,27,0,26.396875,0,25.9,0,27.39,0,27.69,0.349998082,26.7445503,,,,
12/15/2023 23:00,0.438570444,26.37610004,0,27,0,26.3421875,0,25.9,0,27.18,0,27.71,0.438869048,26.25531291,,,,
12/16/2023 0:00,0.527498488,26.21649911,0,27,0,26.24575195,0,25.8,0,26.95,0,27.59,0.527740014,26.1153442,,,,
12/16/2023 1:00,0.616426532,25.53559798,0,27,0,26.24575195,0,25.7,0,26.77,0,27.51,0.61661098,25.39711426,,,,
12/16/2023 2:00,0.705354576,25.38568916,0,27,0,26.25625,0,25.8,0,26.64,0,27.34,0.705481945,25.26625948,,,,
12/16/2023 3:00,0.794282619,25.34696515,0,27,0,26.23793945,0,26,0,26.52,0,27.32,0.794352911,25.24764959,,,,
12/16/2023 4:00,0.883210663,25.37701506,0,27,0,26.209375,0,25.8,0,26.41,0,27.12,0.883223877,25.24892893,,,,
12/16/2023 5:00,1.088695729,25.36227208,0,27,0.03125,25.990625,0,26,0,26.33,0,27.09,1.088909276,25.16150308,,,,
12/16/2023 6:00,17.96566938,25.56980721,29,27,46.59375,26.13637695,0,26,42.05,26.4,40.07,27.1,18.59873725,25.37070878,,,,
12/16/2023 7:00,88.93478585,26.64482163,127,27,97.359375,26.84731445,71,26.5,168.68,26.81,100.94,27.14,92.1728771,26.42318996,,,,
12/16/2023 8:00,202.3177099,28.36887022,178,27,361.78125,28.07143555,265,27.1,309.3,27.24,289.03,27.26,208.6039748,28.20835798,,,,
12/16/2023 9:00,368.7174709,30.40218533,387,27,299.921875,28.33950195,326,27.4,464.95,27.76,349.81,27.42,397.6372555,30.2154647,,,,
12/16/2023 10:00,508.6392769,33.33224017,595,27,300.0625,28.38637695,553,27.6,718.47,28.28,594.04,27.48,563.3598542,33.12234423,,,,
12/16/2023 11:00,306.027968,31.32342248,618,28,711.234375,29.68862305,748,27.8,817.12,28.76,583.37,27.52,319.1138964,31.12200918,,,,
12/16/2023 12:00,521.6410694,31.65303459,870,27,712.53125,29.90737305,874,28.6,855,29.23,745.82,27.37,530.4666485,31.53912674,,,,
12/16/2023 13:00,665.3109463,33.54821932,913,27,939.640625,30.26918945,789,28.8,774.95,29.62,802.48,27.33,645.7017927,33.03975227,,,,
12/16/2023 14:00,465.4183652,32.67565394,791,28,715.375,30.08168945,848,28.9,654.6,29.85,709.47,27.52,434.9860923,31.92329037,,,,
12/16/2023 15:00,745.3265399,34.49399239,613,28,627.78125,29.77456055,757,28.8,499.65,29.9,512.36,27.71,619.5010366,33.9039575,,,,
12/16/2023 16:00,546.0541421,32.36259531,376,28,395.1875,29.26674805,595,28.4,284.52,29.74,370.15,27.72,406.0108425,31.86024344,,,,
12/16/2023 17:00,222.1280559,29.85601042,116,28,153.953125,28.71987305,331,28,107.1,29.39,137.37,27.8,159.9921994,29.57560731,,,,
12/16/2023 18:00,14.42438043,27.93135601,6,28,11.828125,27.76137695,111,27.8,8.27,28.92,0,27.87,13.74569893,27.84468018,,,,
12/16/2023 19:00,0.064266115,27.37059278,0,28,0,27.32924805,11,27.8,0,28.51,0,27.79,0.065026448,27.27971598,,,,
12/16/2023 20:00,0.154842071,27.52085829,0,28,0,27.1234375,0,27.9,0,28.2,0,27.77,0.155767927,27.42783162,,,,
12/16/2023 21:00,0.245418028,27.31819793,0,27,0,27.04799805,0,27.6,0,27.89,0,27.68,0.246509405,27.24662841,,,,
12/16/2023 22:00,0.335993985,27.37214875,0,27,0,26.93325195,0,27.3,0,27.61,0,27.6,0.337250883,27.26013023,,,,
12/16/2023 23:00,0.426569942,27.31401808,0,27,0,26.678125,0,27.3,0,27.36,0,27.44,0.427992362,27.24242758,,,,
12/17/2023 0:00,0.517145899,27.14602564,0,27,0,26.49575195,0,27.2,0,27.12,0,27.34,0.51873384,27.0772629,,,,
12/17/2023 1:00,0.607721856,26.72672232,0,27,0,26.29799805,0,26.8,0,26.95,0,27.25,0.609475319,26.63667588,,,,
12/17/2023 2:00,0.698297813,26.75201155,0,27,0,25.94887695,0,26.3,0,26.81,0,27.11,0.700216797,26.65288749,,,,
12/17/2023 3:00,0.78887377,26.53881604,0,27,0,25.7171875,0,26.3,0,26.69,0,27,0.790958275,26.45269482,,,,
12/17/2023 4:00,0.879449727,26.24429694,0,27,0,25.58168945,0,26.1,0,26.54,0,26.86,0.881699754,26.18104213,,,,
12/17/2023 5:00,1.342857497,25.58816517,0,27,0.03125,25.43862305,0,26.2,0,26.45,0,26.85,1.593913037,25.54245071,,,,
12/17/2023 6:00,43.10329556,26.28843605,51,27,67.1875,25.709375,0,26.3,51.12,26.53,52.18,27.03,67.97771502,26.28016558,,,,
12/17/2023 7:00,133.215053,27.99827935,250,27,278.609375,27.2640625,77,26.7,230.55,26.81,186.92,27.13,221.6055227,28.06827965,,,,
12/17/2023 8:00,357.3289757,30.14599349,519,27,499.8125,28.15737305,227,27,442.73,27.13,309.37,27.24,547.5741389,30.23887717,,,,
12/17/2023 9:00,581.5921231,31.77954303,729,27,86.8125,27.53237305,459,27.6,662.42,27.64,627.8,27.32,759.7708721,31.93148504,,,,
12/17/2023 10:00,781.9429456,32.67366598,874,27,875.34375,29.02700195,672,28.1,816.53,28.17,628.53,27.41,920.944738,32.7577273,,,,
12/17/2023 11:00,935.5612136,33.80809507,932,27,773.984375,29.90981445,796,28.5,879.4,28.59,746.84,27.17,1019.598494,33.86273854,,,,
12/17/2023 12:00,926.9121672,33.30110189,926,27,941.171875,30.2796875,837,28.7,853.9,28.99,974.54,27.11,950.4219791,33.16451512,,,,
12/17/2023 13:00,814.4415945,32.78738221,856,27,867.109375,30.303125,995,28.7,785.25,29.31,860.46,27.24,791.7554605,32.53568562,,,,
12/17/2023 14:00,758.361843,31.58018454,789,27,805.859375,30.25893555,929,28.7,651.25,29.52,603.91,27.2,690.1762219,31.28664908,,,,
12/17/2023 15:00,748.149285,31.36920262,586,27,506.765625,29.72231445,764,28.6,489.9,29.54,537.7,27.26,636.3210354,30.96734565,,,,
12/17/2023 16:00,585.2582081,30.81823267,306,27,339.09375,29.14174805,573,28.4,304.55,29.28,330.63,27.41,466.1347822,30.42449511,,,,
12/17/2023 17:00,323.2107829,29.63414538,109,27,131.484375,28.48793945,334,27.9,110.28,28.81,130.22,27.42,235.5811137,29.26218286,,,,
12/17/2023 18:00,21.8837369,27.57031486,5,28,9.265625,27.51137695,143,27.6,9.23,28.26,0,27.66,18.08224972,27.45479778,,,,
12/17/2023 19:00,0.067058958,26.57790387,0,27,0,26.83706055,13,27.3,0,27.79,0,27.62,0.069798043,26.48290854,,,,
12/17/2023 20:00,0.157279658,26.20496487,0,27,0,26.4828125,0,27.2,0,27.46,0,27.56,0.160011959,26.11939983,,,,
12/17/2023 21:00,0.247500359,26.06442585,0,27,0,26.18862305,0,26.8,0,27.23,0,27.46,0.250225874,25.99738621,,,,
12/17/2023 22:00,0.337721059,25.82820127,0,27,0,25.94106445,0,26.8,0,27.03,0,27.39,0.34043979,25.73556708,,,,
12/17/2023 23:00,0.427941759,25.91976774,0,27,0,25.3734375,0,26.8,0,26.8,0,27.31,0.430653705,25.83958566,,,,
12/18/2023 0:00,0.51816246,25.86079372,0,27,0,25.23549805,0,26.5,0,26.61,0,27.22,0.520867621,25.77593008,,,,
12/18/2023 1:00,0.60838316,25.60197838,0,27,0,25.13637695,0,25.9,0,26.45,0,27.09,0.611081536,25.51453128,,,,
12/18/2023 2:00,0.698603861,25.23348787,0,27,0,25.04018555,0,25.4,0,26.36,0,26.96,0.701295452,25.14206024,,,,
12/18/2023 3:00,0.788824561,25.03008716,0,27,0,24.975,0,25.2,0,26.29,0,26.86,0.791509367,24.92517922,,,,
12/18/2023 4:00,0.879045262,24.71263476,0,27,0,25.27456055,0,25.2,0,26.22,0,26.77,0.881723283,24.54354198,,,,
12/18/2023 5:00,1.289212935,24.45016516,0,27,0.015625,24.75112305,0,25.1,0,26.14,0,26.7,1.476506121,24.26442636,,,,
12/18/2023 6:00,30.24978855,25.1729167,77,27,67.140625,25.08950195,0,24.9,63.08,26.26,77.82,26.91,77.48304302,25.3229687,,,,
12/18/2023 7:00,135.5917622,29.03443227,299,27,282.453125,26.9984375,72,25.3,304.62,26.69,279.79,27.01,307.3160413,29.84410595,,,,
12/18/2023 8:00,358.9349377,31.5636277,533,27,444.875,28.32387695,268,26.1,517.17,27.2,539.22,27.14,555.0946618,31.84577343,,,,
12/18/2023 9:00,587.9508794,33.32026921,741,27,715.875,29.19375,512,27.1,762.1,27.77,726.79,27.31,773.5713215,33.67424405,,,,
12/18/2023 10:00,784.5489902,34.02049379,897,27,874.21875,29.86049805,720,27.8,889.08,28.29,885.22,27.43,932.153591,34.26227878,,,,
12/18/2023 11:00,922.1530633,35.60703411,990,28,972.453125,29.89418945,879,28.3,1013.85,28.78,984.98,27.51,1009.953199,35.81026817,,,,
12/18/2023 12:00,998.7663351,36.6328833,1008,28,972.953125,30.3421875,987,28.7,1028.82,29.25,1010.69,27.49,1022.752586,36.774419,,,,
12/18/2023 13:00,1021.529452,35.14497674,953,27,929.1875,30.42543945,1005,29.1,962.4,29.61,922.48,27.42,977.77234,35.00964936,,,,
12/18/2023 14:00,961.857379,34.84272323,827,27,740.734375,29.98793945,954,29.1,788.55,29.81,843.5,27.32,856.5674348,34.35477433,,,,
12/18/2023 15:00,806.6702341,33.22474035,642,27,628.0625,29.6078125,827,29,628.9,29.82,649.49,27.2,658.2128673,32.64544873,,,,
12/18/2023 16:00,596.0462375,31.7124932,417,27,395.8125,29.1,642,28.6,406.73,29.64,423.29,27.21,430.6869187,31.04246249,,,,
12/18/2023 17:00,297.8151389,29.4736593,179,27,173.84375,28.44643555,415,28.1,177.32,29.23,182.29,27.2,175.7275712,28.82426824,,,,
12/18/2023 18:00,9.070681865,27.239203,12,27,13.0625,27.28481445,177,27.4,10.3,28.58,0,27.13,7.918758454,26.9886517,,,,
12/18/2023 19:00,0.075268,26.28770758,0,27,0,26.48012695,14,26.9,0,27.96,0,27.05,0.077536022,26.19801775,,,,
12/18/2023 20:00,0.164465963,26.13456927,0,27,0,26.12612305,0,26.7,0,27.47,0,27.04,0.166977768,26.04439878,,,,
